"Plot Title: 60 Lafayette"
"#","Date Time, GMT-05:00","Motor, % on (LGR S/N: 20133267, SEN S/N: 20133267, LBL: AHU 11 Supply)","Total: Motor on, Time on (sec) (LGR S/N: 20133267)","Internal Calibration (LGR S/N: 20133267)","Button Down (LGR S/N: 20133267)","Button Up (LGR S/N: 20133267)","Host Connected (LGR S/N: 20133267)","Stopped (LGR S/N: 20133267)","End Of File (LGR S/N: 20133267)"
31326,12/30/20 08:03:00 AM,100.00,,,,,,,
31327,12/30/20 08:04:00 AM,100.00,,,,,,,
31328,12/30/20 08:05:00 AM,100.00,,,,,,,
31329,12/30/20 08:06:00 AM,100.00,,,,,,,
31330,12/30/20 08:07:00 AM,100.00,,,,,,,
31331,12/30/20 08:08:00 AM,100.00,,,,,,,
31332,12/30/20 08:09:00 AM,100.00,,,,,,,
31333,12/30/20 08:10:00 AM,100.00,,,,,,,
31334,12/30/20 08:11:00 AM,100.00,,,,,,,
31335,12/30/20 08:12:00 AM,100.00,,,,,,,
31336,12/30/20 08:13:00 AM,100.00,,,,,,,
31337,12/30/20 08:14:00 AM,100.00,,,,,,,
31338,12/30/20 08:15:00 AM,100.00,,,,,,,
31339,12/30/20 08:16:00 AM,100.00,,,,,,,
31340,12/30/20 08:17:00 AM,100.00,,,,,,,
31341,12/30/20 08:18:00 AM,100.00,,,,,,,
31342,12/30/20 08:19:00 AM,100.00,,,,,,,
31343,12/30/20 08:20:00 AM,100.00,,,,,,,
31344,12/30/20 08:21:00 AM,100.00,,,,,,,
31345,12/30/20 08:22:00 AM,100.00,,,,,,,
31346,12/30/20 08:23:00 AM,100.00,,,,,,,
31347,12/30/20 08:24:00 AM,100.00,,,,,,,
31348,12/30/20 08:25:00 AM,100.00,,,,,,,
31349,12/30/20 08:26:00 AM,100.00,,,,,,,
31350,12/30/20 08:27:00 AM,100.00,,,,,,,
31351,12/30/20 08:28:00 AM,100.00,,,,,,,
31352,12/30/20 08:29:00 AM,100.00,,,,,,,
31353,12/30/20 08:30:00 AM,100.00,,,,,,,
31354,12/30/20 08:31:00 AM,100.00,,,,,,,
31355,12/30/20 08:32:00 AM,100.00,,,,,,,
31356,12/30/20 08:33:00 AM,100.00,,,,,,,
31357,12/30/20 08:34:00 AM,100.00,,,,,,,
31358,12/30/20 08:35:00 AM,100.00,,,,,,,
31359,12/30/20 08:36:00 AM,100.00,,,,,,,
31360,12/30/20 08:37:00 AM,100.00,,,,,,,
31361,12/30/20 08:38:00 AM,100.00,,,,,,,
31362,12/30/20 08:39:00 AM,100.00,,,,,,,
31363,12/30/20 08:40:00 AM,100.00,,,,,,,
31364,12/30/20 08:41:00 AM,100.00,,,,,,,
31365,12/30/20 08:42:00 AM,100.00,,,,,,,
31366,12/30/20 08:43:00 AM,100.00,,,,,,,
31367,12/30/20 08:44:00 AM,100.00,,,,,,,
31368,12/30/20 08:45:00 AM,100.00,,,,,,,
31369,12/30/20 08:46:00 AM,100.00,,,,,,,
31370,12/30/20 08:47:00 AM,100.00,,,,,,,
31371,12/30/20 08:48:00 AM,100.00,,,,,,,
31372,12/30/20 08:49:00 AM,100.00,,,,,,,
31373,12/30/20 08:50:00 AM,100.00,,,,,,,
31374,12/30/20 08:51:00 AM,100.00,,,,,,,
31375,12/30/20 08:52:00 AM,100.00,,,,,,,
31376,12/30/20 08:53:00 AM,100.00,,,,,,,
31377,12/30/20 08:54:00 AM,100.00,,,,,,,
31378,12/30/20 08:55:00 AM,100.00,,,,,,,
31379,12/30/20 08:56:00 AM,100.00,,,,,,,
31380,12/30/20 08:57:00 AM,100.00,,,,,,,
31381,12/30/20 08:58:00 AM,100.00,,,,,,,
31382,12/30/20 08:59:00 AM,100.00,,,,,,,
31383,12/30/20 09:00:00 AM,100.00,3600.0,,,,,,
31384,12/30/20 09:01:00 AM,100.00,,,,,,,
31385,12/30/20 09:02:00 AM,100.00,,,,,,,
31386,12/30/20 09:03:00 AM,100.00,,,,,,,
31387,12/30/20 09:04:00 AM,100.00,,,,,,,
31388,12/30/20 09:05:00 AM,100.00,,,,,,,
31389,12/30/20 09:06:00 AM,100.00,,,,,,,
31390,12/30/20 09:07:00 AM,100.00,,,,,,,
31391,12/30/20 09:08:00 AM,100.00,,,,,,,
31392,12/30/20 09:09:00 AM,100.00,,,,,,,
31393,12/30/20 09:10:00 AM,100.00,,,,,,,
31394,12/30/20 09:11:00 AM,100.00,,,,,,,
31395,12/30/20 09:12:00 AM,100.00,,,,,,,
31396,12/30/20 09:13:00 AM,100.00,,,,,,,
31397,12/30/20 09:14:00 AM,100.00,,,,,,,
31398,12/30/20 09:15:00 AM,100.00,,,,,,,
31399,12/30/20 09:16:00 AM,100.00,,,,,,,
31400,12/30/20 09:17:00 AM,100.00,,,,,,,
31401,12/30/20 09:18:00 AM,100.00,,,,,,,
31402,12/30/20 09:19:00 AM,100.00,,,,,,,
31403,12/30/20 09:20:00 AM,100.00,,,,,,,
31404,12/30/20 09:21:00 AM,100.00,,,,,,,
31405,12/30/20 09:22:00 AM,100.00,,,,,,,
31406,12/30/20 09:23:00 AM,100.00,,,,,,,
31407,12/30/20 09:24:00 AM,100.00,,,,,,,
31408,12/30/20 09:25:00 AM,100.00,,,,,,,
31409,12/30/20 09:26:00 AM,100.00,,,,,,,
31410,12/30/20 09:27:00 AM,100.00,,,,,,,
31411,12/30/20 09:28:00 AM,100.00,,,,,,,
31412,12/30/20 09:29:00 AM,100.00,,,,,,,
31413,12/30/20 09:30:00 AM,100.00,,,,,,,
31414,12/30/20 09:31:00 AM,100.00,,,,,,,
31415,12/30/20 09:32:00 AM,100.00,,,,,,,
31416,12/30/20 09:33:00 AM,100.00,,,,,,,
31417,12/30/20 09:34:00 AM,100.00,,,,,,,
31418,12/30/20 09:35:00 AM,100.00,,,,,,,
31419,12/30/20 09:36:00 AM,100.00,,,,,,,
31420,12/30/20 09:37:00 AM,100.00,,,,,,,
31421,12/30/20 09:38:00 AM,100.00,,,,,,,
31422,12/30/20 09:39:00 AM,100.00,,,,,,,
31423,12/30/20 09:40:00 AM,100.00,,,,,,,
31424,12/30/20 09:41:00 AM,100.00,,,,,,,
31425,12/30/20 09:42:00 AM,100.00,,,,,,,
31426,12/30/20 09:43:00 AM,100.00,,,,,,,
31427,12/30/20 09:44:00 AM,100.00,,,,,,,
31428,12/30/20 09:45:00 AM,100.00,,,,,,,
31429,12/30/20 09:46:00 AM,100.00,,,,,,,
31430,12/30/20 09:47:00 AM,100.00,,,,,,,
31431,12/30/20 09:48:00 AM,100.00,,,,,,,
31432,12/30/20 09:49:00 AM,100.00,,,,,,,
31433,12/30/20 09:50:00 AM,100.00,,,,,,,
31434,12/30/20 09:51:00 AM,100.00,,,,,,,
31435,12/30/20 09:52:00 AM,100.00,,,,,,,
31436,12/30/20 09:53:00 AM,100.00,,,,,,,
31437,12/30/20 09:54:00 AM,100.00,,,,,,,
31438,12/30/20 09:55:00 AM,100.00,,,,,,,
31439,12/30/20 09:56:00 AM,100.00,,,,,,,
31440,12/30/20 09:57:00 AM,100.00,,,,,,,
31441,12/30/20 09:58:00 AM,100.00,,,,,,,
31442,12/30/20 09:59:00 AM,100.00,,,,,,,
31443,12/30/20 10:00:00 AM,100.00,3600.0,,,,,,
31444,12/30/20 10:01:00 AM,100.00,,,,,,,
31445,12/30/20 10:02:00 AM,100.00,,,,,,,
31446,12/30/20 10:03:00 AM,100.00,,,,,,,
31447,12/30/20 10:04:00 AM,100.00,,,,,,,
31448,12/30/20 10:05:00 AM,100.00,,,,,,,
31449,12/30/20 10:06:00 AM,100.00,,,,,,,
31450,12/30/20 10:07:00 AM,100.00,,,,,,,
31451,12/30/20 10:08:00 AM,100.00,,,,,,,
31452,12/30/20 10:09:00 AM,100.00,,,,,,,
31453,12/30/20 10:10:00 AM,100.00,,,,,,,
31454,12/30/20 10:11:00 AM,100.00,,,,,,,
31455,12/30/20 10:12:00 AM,100.00,,,,,,,
31456,12/30/20 10:13:00 AM,100.00,,,,,,,
31457,12/30/20 10:14:00 AM,100.00,,,,,,,
31458,12/30/20 10:15:00 AM,100.00,,,,,,,
31459,12/30/20 10:16:00 AM,100.00,,,,,,,
31460,12/30/20 10:17:00 AM,100.00,,,,,,,
31461,12/30/20 10:18:00 AM,100.00,,,,,,,
31462,12/30/20 10:19:00 AM,100.00,,,,,,,
31463,12/30/20 10:20:00 AM,100.00,,,,,,,
31464,12/30/20 10:21:00 AM,100.00,,,,,,,
31465,12/30/20 10:22:00 AM,100.00,,,,,,,
31466,12/30/20 10:23:00 AM,100.00,,,,,,,
31467,12/30/20 10:24:00 AM,100.00,,,,,,,
31468,12/30/20 10:25:00 AM,100.00,,,,,,,
31469,12/30/20 10:26:00 AM,100.00,,,,,,,
31470,12/30/20 10:27:00 AM,100.00,,,,,,,
31471,12/30/20 10:28:00 AM,100.00,,,,,,,
31472,12/30/20 10:29:00 AM,100.00,,,,,,,
31473,12/30/20 10:30:00 AM,100.00,,,,,,,
31474,12/30/20 10:31:00 AM,100.00,,,,,,,
31475,12/30/20 10:32:00 AM,100.00,,,,,,,
31476,12/30/20 10:33:00 AM,100.00,,,,,,,
31477,12/30/20 10:34:00 AM,100.00,,,,,,,
31478,12/30/20 10:35:00 AM,100.00,,,,,,,
31479,12/30/20 10:36:00 AM,100.00,,,,,,,
31480,12/30/20 10:37:00 AM,100.00,,,,,,,
31481,12/30/20 10:38:00 AM,100.00,,,,,,,
31482,12/30/20 10:39:00 AM,100.00,,,,,,,
31483,12/30/20 10:40:00 AM,100.00,,,,,,,
31484,12/30/20 10:41:00 AM,100.00,,,,,,,
31485,12/30/20 10:42:00 AM,100.00,,,,,,,
31486,12/30/20 10:43:00 AM,100.00,,,,,,,
31487,12/30/20 10:44:00 AM,100.00,,,,,,,
31488,12/30/20 10:45:00 AM,100.00,,,,,,,
31489,12/30/20 10:46:00 AM,100.00,,,,,,,
31490,12/30/20 10:47:00 AM,100.00,,,,,,,
31491,12/30/20 10:48:00 AM,100.00,,,,,,,
31492,12/30/20 10:49:00 AM,100.00,,,,,,,
31493,12/30/20 10:50:00 AM,100.00,,,,,,,
31494,12/30/20 10:51:00 AM,100.00,,,,,,,
31495,12/30/20 10:52:00 AM,100.00,,,,,,,
31496,12/30/20 10:53:00 AM,100.00,,,,,,,
31497,12/30/20 10:54:00 AM,100.00,,,,,,,
31498,12/30/20 10:55:00 AM,100.00,,,,,,,
31499,12/30/20 10:56:00 AM,100.00,,,,,,,
31500,12/30/20 10:57:00 AM,100.00,,,,,,,
31501,12/30/20 10:58:00 AM,100.00,,,,,,,
31502,12/30/20 10:59:00 AM,100.00,,,,,,,
31503,12/30/20 11:00:00 AM,100.00,3600.0,,,,,,
31504,12/30/20 11:01:00 AM,100.00,,,,,,,
31505,12/30/20 11:02:00 AM,100.00,,,,,,,
31506,12/30/20 11:03:00 AM,100.00,,,,,,,
31507,12/30/20 11:04:00 AM,100.00,,,,,,,
31508,12/30/20 11:05:00 AM,100.00,,,,,,,
31509,12/30/20 11:06:00 AM,100.00,,,,,,,
31510,12/30/20 11:07:00 AM,100.00,,,,,,,
31511,12/30/20 11:08:00 AM,100.00,,,,,,,
31512,12/30/20 11:09:00 AM,100.00,,,,,,,
31513,12/30/20 11:10:00 AM,100.00,,,,,,,
31514,12/30/20 11:11:00 AM,100.00,,,,,,,
31515,12/30/20 11:12:00 AM,100.00,,,,,,,
31516,12/30/20 11:13:00 AM,100.00,,,,,,,
31517,12/30/20 11:14:00 AM,100.00,,,,,,,
31518,12/30/20 11:15:00 AM,100.00,,,,,,,
31519,12/30/20 11:16:00 AM,100.00,,,,,,,
31520,12/30/20 11:17:00 AM,100.00,,,,,,,
31521,12/30/20 11:18:00 AM,100.00,,,,,,,
31522,12/30/20 11:19:00 AM,100.00,,,,,,,
31523,12/30/20 11:20:00 AM,100.00,,,,,,,
31524,12/30/20 11:21:00 AM,100.00,,,,,,,
31525,12/30/20 11:22:00 AM,100.00,,,,,,,
31526,12/30/20 11:23:00 AM,100.00,,,,,,,
31527,12/30/20 11:24:00 AM,100.00,,,,,,,
31528,12/30/20 11:25:00 AM,100.00,,,,,,,
31529,12/30/20 11:26:00 AM,100.00,,,,,,,
31530,12/30/20 11:27:00 AM,100.00,,,,,,,
31531,12/30/20 11:28:00 AM,100.00,,,,,,,
31532,12/30/20 11:29:00 AM,100.00,,,,,,,
31533,12/30/20 11:30:00 AM,100.00,,,,,,,
31534,12/30/20 11:31:00 AM,100.00,,,,,,,
31535,12/30/20 11:32:00 AM,100.00,,,,,,,
31536,12/30/20 11:33:00 AM,100.00,,,,,,,
31537,12/30/20 11:34:00 AM,100.00,,,,,,,
31538,12/30/20 11:35:00 AM,100.00,,,,,,,
31539,12/30/20 11:36:00 AM,100.00,,,,,,,
31540,12/30/20 11:37:00 AM,100.00,,,,,,,
31541,12/30/20 11:38:00 AM,100.00,,,,,,,
31542,12/30/20 11:39:00 AM,100.00,,,,,,,
31543,12/30/20 11:40:00 AM,100.00,,,,,,,
31544,12/30/20 11:41:00 AM,100.00,,,,,,,
31545,12/30/20 11:42:00 AM,100.00,,,,,,,
31546,12/30/20 11:43:00 AM,100.00,,,,,,,
31547,12/30/20 11:44:00 AM,100.00,,,,,,,
31548,12/30/20 11:45:00 AM,100.00,,,,,,,
31549,12/30/20 11:46:00 AM,100.00,,,,,,,
31550,12/30/20 11:47:00 AM,100.00,,,,,,,
31551,12/30/20 11:48:00 AM,100.00,,,,,,,
31552,12/30/20 11:49:00 AM,100.00,,,,,,,
31553,12/30/20 11:50:00 AM,100.00,,,,,,,
31554,12/30/20 11:51:00 AM,100.00,,,,,,,
31555,12/30/20 11:52:00 AM,100.00,,,,,,,
31556,12/30/20 11:53:00 AM,100.00,,,,,,,
31557,12/30/20 11:54:00 AM,100.00,,,,,,,
31558,12/30/20 11:55:00 AM,100.00,,,,,,,
31559,12/30/20 11:56:00 AM,100.00,,,,,,,
31560,12/30/20 11:57:00 AM,100.00,,,,,,,
31561,12/30/20 11:58:00 AM,100.00,,,,,,,
31562,12/30/20 11:59:00 AM,100.00,,,,,,,
31563,12/30/20 12:00:00 PM,100.00,3600.0,,,,,,
31564,12/30/20 12:01:00 PM,100.00,,,,,,,
31565,12/30/20 12:02:00 PM,100.00,,,,,,,
31566,12/30/20 12:03:00 PM,100.00,,,,,,,
31567,12/30/20 12:04:00 PM,100.00,,,,,,,
31568,12/30/20 12:05:00 PM,100.00,,,,,,,
31569,12/30/20 12:06:00 PM,100.00,,,,,,,
31570,12/30/20 12:07:00 PM,100.00,,,,,,,
31571,12/30/20 12:08:00 PM,100.00,,,,,,,
31572,12/30/20 12:09:00 PM,100.00,,,,,,,
31573,12/30/20 12:10:00 PM,100.00,,,,,,,
31574,12/30/20 12:11:00 PM,100.00,,,,,,,
31575,12/30/20 12:12:00 PM,100.00,,,,,,,
31576,12/30/20 12:13:00 PM,100.00,,,,,,,
31577,12/30/20 12:14:00 PM,100.00,,,,,,,
31578,12/30/20 12:15:00 PM,100.00,,,,,,,
31579,12/30/20 12:16:00 PM,100.00,,,,,,,
31580,12/30/20 12:17:00 PM,100.00,,,,,,,
31581,12/30/20 12:18:00 PM,100.00,,,,,,,
31582,12/30/20 12:19:00 PM,100.00,,,,,,,
31583,12/30/20 12:20:00 PM,100.00,,,,,,,
31584,12/30/20 12:21:00 PM,100.00,,,,,,,
31585,12/30/20 12:22:00 PM,100.00,,,,,,,
31586,12/30/20 12:23:00 PM,100.00,,,,,,,
31587,12/30/20 12:24:00 PM,100.00,,,,,,,
31588,12/30/20 12:25:00 PM,100.00,,,,,,,
31589,12/30/20 12:26:00 PM,100.00,,,,,,,
31590,12/30/20 12:27:00 PM,100.00,,,,,,,
31591,12/30/20 12:28:00 PM,100.00,,,,,,,
31592,12/30/20 12:29:00 PM,100.00,,,,,,,
31593,12/30/20 12:30:00 PM,100.00,,,,,,,
31594,12/30/20 12:31:00 PM,100.00,,,,,,,
31595,12/30/20 12:32:00 PM,100.00,,,,,,,
31596,12/30/20 12:33:00 PM,100.00,,,,,,,
31597,12/30/20 12:34:00 PM,100.00,,,,,,,
31598,12/30/20 12:35:00 PM,100.00,,,,,,,
31599,12/30/20 12:36:00 PM,100.00,,,,,,,
31600,12/30/20 12:37:00 PM,100.00,,,,,,,
31601,12/30/20 12:38:00 PM,100.00,,,,,,,
31602,12/30/20 12:39:00 PM,100.00,,,,,,,
31603,12/30/20 12:40:00 PM,100.00,,,,,,,
31604,12/30/20 12:41:00 PM,100.00,,,,,,,
31605,12/30/20 12:42:00 PM,100.00,,,,,,,
31606,12/30/20 12:43:00 PM,100.00,,,,,,,
31607,12/30/20 12:44:00 PM,100.00,,,,,,,
31608,12/30/20 12:45:00 PM,100.00,,,,,,,
31609,12/30/20 12:46:00 PM,100.00,,,,,,,
31610,12/30/20 12:47:00 PM,100.00,,,,,,,
31611,12/30/20 12:48:00 PM,100.00,,,,,,,
31612,12/30/20 12:49:00 PM,100.00,,,,,,,
31613,12/30/20 12:50:00 PM,100.00,,,,,,,
31614,12/30/20 12:51:00 PM,100.00,,,,,,,
31615,12/30/20 12:52:00 PM,100.00,,,,,,,
31616,12/30/20 12:53:00 PM,100.00,,,,,,,
31617,12/30/20 12:54:00 PM,100.00,,,,,,,
31618,12/30/20 12:55:00 PM,100.00,,,,,,,
31619,12/30/20 12:56:00 PM,100.00,,,,,,,
31620,12/30/20 12:57:00 PM,100.00,,,,,,,
31621,12/30/20 12:58:00 PM,100.00,,,,,,,
31622,12/30/20 12:59:00 PM,100.00,,,,,,,
31623,12/30/20 01:00:00 PM,100.00,3600.0,,,,,,
31624,12/30/20 01:01:00 PM,100.00,,,,,,,
31625,12/30/20 01:02:00 PM,100.00,,,,,,,
31626,12/30/20 01:03:00 PM,100.00,,,,,,,
31627,12/30/20 01:04:00 PM,100.00,,,,,,,
31628,12/30/20 01:05:00 PM,100.00,,,,,,,
31629,12/30/20 01:06:00 PM,100.00,,,,,,,
31630,12/30/20 01:07:00 PM,100.00,,,,,,,
31631,12/30/20 01:08:00 PM,100.00,,,,,,,
31632,12/30/20 01:09:00 PM,100.00,,,,,,,
31633,12/30/20 01:10:00 PM,100.00,,,,,,,
31634,12/30/20 01:11:00 PM,100.00,,,,,,,
31635,12/30/20 01:12:00 PM,100.00,,,,,,,
31636,12/30/20 01:13:00 PM,100.00,,,,,,,
31637,12/30/20 01:14:00 PM,100.00,,,,,,,
31638,12/30/20 01:15:00 PM,100.00,,,,,,,
31639,12/30/20 01:16:00 PM,100.00,,,,,,,
31640,12/30/20 01:17:00 PM,100.00,,,,,,,
31641,12/30/20 01:18:00 PM,100.00,,,,,,,
31642,12/30/20 01:19:00 PM,100.00,,,,,,,
31643,12/30/20 01:20:00 PM,100.00,,,,,,,
31644,12/30/20 01:21:00 PM,100.00,,,,,,,
31645,12/30/20 01:22:00 PM,100.00,,,,,,,
31646,12/30/20 01:23:00 PM,100.00,,,,,,,
31647,12/30/20 01:24:00 PM,100.00,,,,,,,
31648,12/30/20 01:25:00 PM,100.00,,,,,,,
31649,12/30/20 01:26:00 PM,100.00,,,,,,,
31650,12/30/20 01:27:00 PM,100.00,,,,,,,
31651,12/30/20 01:28:00 PM,100.00,,,,,,,
31652,12/30/20 01:29:00 PM,100.00,,,,,,,
31653,12/30/20 01:30:00 PM,100.00,,,,,,,
31654,12/30/20 01:31:00 PM,100.00,,,,,,,
31655,12/30/20 01:32:00 PM,100.00,,,,,,,
31656,12/30/20 01:33:00 PM,100.00,,,,,,,
31657,12/30/20 01:34:00 PM,100.00,,,,,,,
31658,12/30/20 01:35:00 PM,100.00,,,,,,,
31659,12/30/20 01:36:00 PM,100.00,,,,,,,
31660,12/30/20 01:37:00 PM,100.00,,,,,,,
31661,12/30/20 01:38:00 PM,100.00,,,,,,,
31662,12/30/20 01:39:00 PM,100.00,,,,,,,
31663,12/30/20 01:40:00 PM,100.00,,,,,,,
31664,12/30/20 01:41:00 PM,100.00,,,,,,,
31665,12/30/20 01:42:00 PM,100.00,,,,,,,
31666,12/30/20 01:43:00 PM,100.00,,,,,,,
31667,12/30/20 01:44:00 PM,100.00,,,,,,,
31668,12/30/20 01:45:00 PM,100.00,,,,,,,
31669,12/30/20 01:46:00 PM,100.00,,,,,,,
31670,12/30/20 01:47:00 PM,100.00,,,,,,,
31671,12/30/20 01:48:00 PM,100.00,,,,,,,
31672,12/30/20 01:49:00 PM,100.00,,,,,,,
31673,12/30/20 01:50:00 PM,100.00,,,,,,,
31674,12/30/20 01:51:00 PM,100.00,,,,,,,
31675,12/30/20 01:52:00 PM,100.00,,,,,,,
31676,12/30/20 01:53:00 PM,100.00,,,,,,,
31677,12/30/20 01:54:00 PM,100.00,,,,,,,
31678,12/30/20 01:55:00 PM,100.00,,,,,,,
31679,12/30/20 01:56:00 PM,100.00,,,,,,,
31680,12/30/20 01:57:00 PM,100.00,,,,,,,
31681,12/30/20 01:58:00 PM,100.00,,,,,,,
31682,12/30/20 01:59:00 PM,100.00,,,,,,,
31683,12/30/20 02:00:00 PM,100.00,3600.0,,,,,,
31684,12/30/20 02:01:00 PM,100.00,,,,,,,
31685,12/30/20 02:02:00 PM,100.00,,,,,,,
31686,12/30/20 02:03:00 PM,100.00,,,,,,,
31687,12/30/20 02:04:00 PM,100.00,,,,,,,
31688,12/30/20 02:05:00 PM,100.00,,,,,,,
31689,12/30/20 02:06:00 PM,100.00,,,,,,,
31690,12/30/20 02:07:00 PM,100.00,,,,,,,
31691,12/30/20 02:08:00 PM,100.00,,,,,,,
31692,12/30/20 02:09:00 PM,100.00,,,,,,,
31693,12/30/20 02:10:00 PM,100.00,,,,,,,
31694,12/30/20 02:11:00 PM,100.00,,,,,,,
31695,12/30/20 02:12:00 PM,100.00,,,,,,,
31696,12/30/20 02:13:00 PM,100.00,,,,,,,
31697,12/30/20 02:14:00 PM,100.00,,,,,,,
31698,12/30/20 02:15:00 PM,100.00,,,,,,,
31699,12/30/20 02:16:00 PM,100.00,,,,,,,
31700,12/30/20 02:17:00 PM,100.00,,,,,,,
31701,12/30/20 02:18:00 PM,100.00,,,,,,,
31702,12/30/20 02:19:00 PM,100.00,,,,,,,
31703,12/30/20 02:20:00 PM,100.00,,,,,,,
31704,12/30/20 02:21:00 PM,100.00,,,,,,,
31705,12/30/20 02:22:00 PM,100.00,,,,,,,
31706,12/30/20 02:23:00 PM,100.00,,,,,,,
31707,12/30/20 02:24:00 PM,100.00,,,,,,,
31708,12/30/20 02:25:00 PM,100.00,,,,,,,
31709,12/30/20 02:26:00 PM,100.00,,,,,,,
31710,12/30/20 02:27:00 PM,100.00,,,,,,,
31711,12/30/20 02:28:00 PM,100.00,,,,,,,
31712,12/30/20 02:29:00 PM,100.00,,,,,,,
31713,12/30/20 02:30:00 PM,100.00,,,,,,,
31714,12/30/20 02:31:00 PM,100.00,,,,,,,
31715,12/30/20 02:32:00 PM,100.00,,,,,,,
31716,12/30/20 02:33:00 PM,100.00,,,,,,,
31717,12/30/20 02:34:00 PM,100.00,,,,,,,
31718,12/30/20 02:35:00 PM,100.00,,,,,,,
31719,12/30/20 02:36:00 PM,100.00,,,,,,,
31720,12/30/20 02:37:00 PM,100.00,,,,,,,
31721,12/30/20 02:38:00 PM,100.00,,,,,,,
31722,12/30/20 02:39:00 PM,100.00,,,,,,,
31723,12/30/20 02:40:00 PM,100.00,,,,,,,
31724,12/30/20 02:41:00 PM,100.00,,,,,,,
31725,12/30/20 02:42:00 PM,100.00,,,,,,,
31726,12/30/20 02:43:00 PM,100.00,,,,,,,
31727,12/30/20 02:44:00 PM,100.00,,,,,,,
31728,12/30/20 02:45:00 PM,100.00,,,,,,,
31729,12/30/20 02:46:00 PM,100.00,,,,,,,
31730,12/30/20 02:47:00 PM,100.00,,,,,,,
31731,12/30/20 02:48:00 PM,100.00,,,,,,,
31732,12/30/20 02:49:00 PM,100.00,,,,,,,
31733,12/30/20 02:50:00 PM,100.00,,,,,,,
31734,12/30/20 02:51:00 PM,100.00,,,,,,,
31735,12/30/20 02:52:00 PM,100.00,,,,,,,
31736,12/30/20 02:53:00 PM,100.00,,,,,,,
31737,12/30/20 02:54:00 PM,100.00,,,,,,,
31738,12/30/20 02:55:00 PM,100.00,,,,,,,
31739,12/30/20 02:56:00 PM,100.00,,,,,,,
31740,12/30/20 02:57:00 PM,100.00,,,,,,,
31741,12/30/20 02:58:00 PM,100.00,,,,,,,
31742,12/30/20 02:59:00 PM,100.00,,,,,,,
31743,12/30/20 03:00:00 PM,100.00,3600.0,,,,,,
31744,12/30/20 03:01:00 PM,100.00,,,,,,,
31745,12/30/20 03:02:00 PM,100.00,,,,,,,
31746,12/30/20 03:03:00 PM,100.00,,,,,,,
31747,12/30/20 03:04:00 PM,100.00,,,,,,,
31748,12/30/20 03:05:00 PM,100.00,,,,,,,
31749,12/30/20 03:06:00 PM,100.00,,,,,,,
31750,12/30/20 03:07:00 PM,100.00,,,,,,,
31751,12/30/20 03:08:00 PM,100.00,,,,,,,
31752,12/30/20 03:09:00 PM,100.00,,,,,,,
31753,12/30/20 03:10:00 PM,100.00,,,,,,,
31754,12/30/20 03:11:00 PM,100.00,,,,,,,
31755,12/30/20 03:12:00 PM,100.00,,,,,,,
31756,12/30/20 03:13:00 PM,100.00,,,,,,,
31757,12/30/20 03:14:00 PM,100.00,,,,,,,
31758,12/30/20 03:15:00 PM,100.00,,,,,,,
31759,12/30/20 03:16:00 PM,100.00,,,,,,,
31760,12/30/20 03:17:00 PM,100.00,,,,,,,
31761,12/30/20 03:18:00 PM,100.00,,,,,,,
31762,12/30/20 03:19:00 PM,100.00,,,,,,,
31763,12/30/20 03:20:00 PM,100.00,,,,,,,
31764,12/30/20 03:21:00 PM,100.00,,,,,,,
31765,12/30/20 03:22:00 PM,100.00,,,,,,,
31766,12/30/20 03:23:00 PM,100.00,,,,,,,
31767,12/30/20 03:24:00 PM,100.00,,,,,,,
31768,12/30/20 03:25:00 PM,100.00,,,,,,,
31769,12/30/20 03:26:00 PM,100.00,,,,,,,
31770,12/30/20 03:27:00 PM,100.00,,,,,,,
31771,12/30/20 03:28:00 PM,100.00,,,,,,,
31772,12/30/20 03:29:00 PM,100.00,,,,,,,
31773,12/30/20 03:30:00 PM,100.00,,,,,,,
31774,12/30/20 03:31:00 PM,100.00,,,,,,,
31775,12/30/20 03:32:00 PM,100.00,,,,,,,
31776,12/30/20 03:33:00 PM,100.00,,,,,,,
31777,12/30/20 03:34:00 PM,100.00,,,,,,,
31778,12/30/20 03:35:00 PM,100.00,,,,,,,
31779,12/30/20 03:36:00 PM,100.00,,,,,,,
31780,12/30/20 03:37:00 PM,100.00,,,,,,,
31781,12/30/20 03:38:00 PM,100.00,,,,,,,
31782,12/30/20 03:39:00 PM,100.00,,,,,,,
31783,12/30/20 03:40:00 PM,100.00,,,,,,,
31784,12/30/20 03:41:00 PM,100.00,,,,,,,
31785,12/30/20 03:42:00 PM,100.00,,,,,,,
31786,12/30/20 03:43:00 PM,100.00,,,,,,,
31787,12/30/20 03:44:00 PM,100.00,,,,,,,
31788,12/30/20 03:45:00 PM,100.00,,,,,,,
31789,12/30/20 03:46:00 PM,100.00,,,,,,,
31790,12/30/20 03:47:00 PM,100.00,,,,,,,
31791,12/30/20 03:48:00 PM,100.00,,,,,,,
31792,12/30/20 03:49:00 PM,100.00,,,,,,,
31793,12/30/20 03:50:00 PM,100.00,,,,,,,
31794,12/30/20 03:51:00 PM,100.00,,,,,,,
31795,12/30/20 03:52:00 PM,100.00,,,,,,,
31796,12/30/20 03:53:00 PM,100.00,,,,,,,
31797,12/30/20 03:54:00 PM,100.00,,,,,,,
31798,12/30/20 03:55:00 PM,100.00,,,,,,,
31799,12/30/20 03:56:00 PM,100.00,,,,,,,
